District Name,Taluk Name,Market Name,Address,Telephone,Commodity,Year,Month,Arrival,Unit
Koppal,Koppal,KOPPAL,SRI GAVISIDDHESHWARA GUNJ  KOPPAL-583231,08539-220235,Horse Gram,2012,Nov,5,Quintal   
Koppal,Koppal,KOPPAL,SRI GAVISIDDHESHWARA GUNJ  KOPPAL-583231,08539-220235,Jowar,2012,Nov,122,Quintal   
Koppal,Koppal,KOPPAL,SRI GAVISIDDHESHWARA GUNJ  KOPPAL-583231,08539-220235,Maize,2012,Nov,14702,Quintal   
Koppal,Koppal,KOPPAL,SRI GAVISIDDHESHWARA GUNJ  KOPPAL-583231,08539-220235,Navane,2012,Nov,391,Quintal   
Koppal,Koppal,KOPPAL,SRI GAVISIDDHESHWARA GUNJ  KOPPAL-583231,08539-220235,Sesamum,2012,Nov,625,Quintal   
Koppal,Koppal,KOPPAL,SRI GAVISIDDHESHWARA GUNJ  KOPPAL-583231,08539-220235,Sunflower,2012,Nov,149,Quintal   
Koppal,Koppal,KOPPAL,SRI GAVISIDDHESHWARA GUNJ  KOPPAL-583231,08539-220235,Tur,2012,Nov,2,Quintal   
Koppal,Koppal,KOPPAL,SRI GAVISIDDHESHWARA GUNJ  KOPPAL-583231,08539-220235,Bajra,2012,Dec,3340,Quintal   
Koppal,Koppal,KOPPAL,SRI GAVISIDDHESHWARA GUNJ  KOPPAL-583231,08539-220235,Blackgram,2012,Dec,1,Quintal   
Koppal,Koppal,KOPPAL,SRI GAVISIDDHESHWARA GUNJ  KOPPAL-583231,08539-220235,Castor Seed,2012,Dec,4,Quintal   
Koppal,Koppal,KOPPAL,SRI GAVISIDDHESHWARA GUNJ  KOPPAL-583231,08539-220235,Cowpea,2012,Dec,39,Quintal   
Koppal,Koppal,KOPPAL,SRI GAVISIDDHESHWARA GUNJ  KOPPAL-583231,08539-220235,Groundnut,2012,Dec,38,Quintal   
Koppal,Koppal,KOPPAL,SRI GAVISIDDHESHWARA GUNJ  KOPPAL-583231,08539-220235,Horse Gram,2012,Dec,5,Quintal   
Koppal,Koppal,KOPPAL,SRI GAVISIDDHESHWARA GUNJ  KOPPAL-583231,08539-220235,Jowar,2012,Dec,11,Quintal   
Koppal,Koppal,KOPPAL,SRI GAVISIDDHESHWARA GUNJ  KOPPAL-583231,08539-220235,Maize,2012,Dec,28819,Quintal   
Koppal,Koppal,KOPPAL,SRI GAVISIDDHESHWARA GUNJ  KOPPAL-583231,08539-220235,Navane,2012,Dec,850,Quintal   
Koppal,Koppal,KOPPAL,SRI GAVISIDDHESHWARA GUNJ  KOPPAL-583231,08539-220235,Sesamum,2012,Dec,171,Quintal   
Koppal,Koppal,KOPPAL,SRI GAVISIDDHESHWARA GUNJ  KOPPAL-583231,08539-220235,Sunflower,2012,Dec,433,Quintal   
Koppal,Koppal,KOPPAL,SRI GAVISIDDHESHWARA GUNJ  KOPPAL-583231,08539-220235,Tur,2012,Dec,2,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Bajra,2012,Jan,10610,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Bengalgram,2012,Jan,450,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Cowpea,2012,Jan,7,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Groundnut,2012,Jan,180,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Horse Gram,2012,Jan,130,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Jowar,2012,Jan,448,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Maize,2012,Jan,6207,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Navane,2012,Jan,1010,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Redgram,2012,Jan,42,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Sesamum,2012,Jan,130,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Sunflower,2012,Jan,1261,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Bajra,2012,Feb,10199,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Bengalgram,2012,Feb,320,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Cowpea,2012,Feb,15,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Groundnut,2012,Feb,125,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Horse Gram,2012,Feb,185,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Jowar,2012,Feb,140,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Maize,2012,Feb,10712,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Navane,2012,Feb,470,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Redgram,2012,Feb,20,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Sesamum,2012,Feb,10,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Sunflower,2012,Feb,430,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Bajra,2012,Mar,6299,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Bengalgram,2012,Mar,245,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Cowpea,2012,Mar,1126,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Greengram,2012,Mar,120,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Groundnut,2012,Mar,3638,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Horse Gram,2012,Mar,490,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Jowar,2012,Mar,235,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Linseed,2012,Mar,17,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Maize,2012,Mar,5691,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Navane,2012,Mar,220,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Safflower,2012,Mar,19,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Sunflower,2012,Mar,360,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Bajra,2012,Apr,4696,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Bengalgram,2012,Apr,172,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Cowpea,2012,Apr,455,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Groundnut,2012,Apr,5234,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Horse Gram,2012,Apr,420,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Jowar,2012,Apr,160,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Maize,2012,Apr,3814,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Navane,2012,Apr,126,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Safflower,2012,Apr,8,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Sunflower,2012,Apr,180,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Wheat,2012,Apr,5,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Bajra,2012,May,5881,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Bengalgram,2012,May,22,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Cowpea,2012,May,175,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Groundnut,2012,May,4132,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Horse Gram,2012,May,260,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Jowar,2012,May,30,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Maize,2012,May,2048,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Navane,2012,May,325,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Safflower,2012,May,6,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Sunflower,2012,May,21,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Bajra,2012,Jun,2371,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Cowpea,2012,Jun,6,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Groundnut,2012,Jun,870,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Horse Gram,2012,Jun,6,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Jowar,2012,Jun,20,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Maize,2012,Jun,945,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Navane,2012,Jun,115,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Neem Seed,2012,Jun,1722,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Safflower,2012,Jun,2,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Sesamum,2012,Jun,304,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Sunflower,2012,Jun,10,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Bajra,2012,Jul,3318,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Bengalgram,2012,Jul,12,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Cowpea,2012,Jul,13,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Groundnut,2012,Jul,170,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Horse Gram,2012,Jul,18,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Jowar,2012,Jul,35,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Linseed,2012,Jul,400,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Maize,2012,Jul,1075,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Navane,2012,Jul,130,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Neem Seed,2012,Jul,18438,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Safflower,2012,Jul,5,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Sunflower,2012,Jul,25,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Bajra,2012,Aug,1769,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Cowpea,2012,Aug,9,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Greengram,2012,Aug,2,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Groundnut,2012,Aug,186,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Horse Gram,2012,Aug,9,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Jowar,2012,Aug,561,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Maize,2012,Aug,4518,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Navane,2012,Aug,25,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Neem Seed,2012,Aug,787,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Safflower,2012,Aug,5,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Sunflower,2012,Aug,525,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Bajra,2012,Sep,4740,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Cowpea,2012,Sep,9,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Greengram,2012,Sep,2,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Groundnut,2012,Sep,120,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Horse Gram,2012,Sep,135,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Jowar,2012,Sep,145,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Maize,2012,Sep,1975,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Navane,2012,Sep,30,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Sesamum,2012,Sep,5,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Sunflower,2012,Sep,696,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Bajra,2012,Oct,3285,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Cowpea,2012,Oct,4,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Groundnut,2012,Oct,40,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Horse Gram,2012,Oct,236,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Jowar,2012,Oct,409,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Maize,2012,Oct,2914,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Navane,2012,Oct,35,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Sesamum,2012,Oct,137,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Sunflower,2012,Oct,85,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Bajra,2012,Nov,5482,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Groundnut,2012,Nov,30,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Horse Gram,2012,Nov,17,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Jowar,2012,Nov,135,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Maize,2012,Nov,6652,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Navane,2012,Nov,25,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Sesamum,2012,Nov,349,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Sunflower,2012,Nov,70,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Bajra,2012,Dec,5146,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Groundnut,2012,Dec,80,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Horse Gram,2012,Dec,215,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Jowar,2012,Dec,298,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Maize,2012,Dec,6684,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Navane,2012,Dec,45,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Sesamum,2012,Dec,405,Quintal   
Koppal,Kushtagi,KUSTAGI,"N.H-13, ILKAL ROAD  KUSHTAGI",08536-267039,Sunflower,2012,Dec,622,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Arecanut,2012,Jan,5,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Coconut  ,2012,Jan,2684184,Numbers 
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Cucumbar,2012,Jan,2532,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Ginger,2012,Jan,160,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Jaggery,2012,Jan,523,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Onion,2012,Jan,156,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Paddy,2012,Jan,1470,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Rice,2012,Jan,10,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Sesamum,2012,Jan,135,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Sweet Potato,2012,Jan,7500,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Sweet Pumpkin,2012,Jan,610,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Tender Coconut,2012,Jan,15000,Thousands
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Thondekai,2012,Jan,10,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Tomato,2012,Jan,170,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Coconut  ,2012,Feb,1021050,Numbers 
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Cucumbar,2012,Feb,2375,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Jaggery,2012,Feb,500,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Onion,2012,Feb,133,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Paddy,2012,Feb,1940,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Rice,2012,Feb,90,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Sweet Potato,2012,Feb,6570,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Sweet Pumpkin,2012,Feb,1260,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Tender Coconut,2012,Feb,32000,Thousands
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Tomato,2012,Feb,70,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Water Melon,2012,Feb,15,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Ash Gourd,2012,Mar,140,Numbers 
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Chilly Red,2012,Mar,120,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Coconut  ,2012,Mar,974100,Numbers 
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Copra,2012,Mar,300,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Cucumbar,2012,Mar,1590,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Jaggery,2012,Mar,427,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Onion,2012,Mar,250,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Paddy,2012,Mar,2760,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Ragi,2012,Mar,150,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Rice,2012,Mar,400,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Soapnut,2012,Mar,60,Quintal   
MANDYA,Krishnarajapet,K.R.PET,"MYSORECHANNARAYAPATNA ROAD  K.R.PET, MANDYA DIST. PIN 571426.",8230262244,Sweet Potato,2012,Mar,1525,Quintal   
